1600248600,11612.9,11618.1,11599.8,11601.2,0
1600249500,11600,11614.35,11593.9,11600,0
1600314300,11539.4,11563.5,11520.5,11559,0
1600315200,11559.3,11574.65,11559.3,11571.2,0
1600316100,11571,11579.95,11566,11567.4,0
1600317000,11567.5,11574.65,11560.4,11568.8,0
1600317900,11569,11576.1,11557.5,11573,0
1600318800,11573,11587.2,11564.45,11578.6,0
1600319700,11578.2,11579.05,11567.25,11570.5,0
1600320600,11570.9,11575.05,11567.2,11569,0
1600321500,11569.3,11569.35,11551.1,11552,0
1600322400,11551.5,11556.2,11536.05,11537,0
1600323300,11536.8,11543.6,11511.65,11514.3,0
1600324200,11513.5,11524.5,11505.75,11520.5,0
1600325100,11520,11539.2,11520,11528.9,0
1600326000,11529.5,11531.3,11513.85,11528.1,0
1600326900,11528.3,11547.5,11527.3,11543.7,0
1600327800,11543,11551.3,11523.7,11525.5,0
1600328700,11525.6,11538.35,11523.25,11532.2,0
1600329600,11531.9,11544,11524.85,11525.3,0
1600330500,11525.2,11539.4,11523.05,11536.7,0
1600331400,11537,11545.3,11527.6,11532.2,0
1600332300,11532,11555.95,11528.7,11551.8,0
1600333200,11551.9,11561.45,11541.9,11541.9,0
1600334100,11541,11542.75,11510,11511.6,0
1600335000,11512.8,11524.4,11498.5,11523.2,0
1600335900,11522.8,11526.7,11507.35,11519.2,0
1600400700,11584.1,11584.1,11554.4,11558.3,0
1600401600,11558.8,11570.75,11550.9,11569.3,0
1600402500,11569,11581.25,11563.7,11567.3,0
1600403400,11567.2,11580.2,11564.25,11565.8,0
1600404300,11565,11565.3,11548,11557.7,0
1600405200,11558.3,11561.35,11542.4,11543.9,0
1600406100,11544.2,11557.35,11537.55,11556.8,0
1600407000,11556.8,11559.65,11541.65,11546,0
1600407900,11546.1,11556,11540.6,11550.8,0
1600408800,11551.2,11569.6,11551.2,11565.7,0
1600409700,11565.5,11570.9,11555.8,11562.2,0
1600410600,11561.7,11565.6,11557,11557.5,0
1600411500,11557.8,11569.65,11557.65,11564.2,0
1600412400,11563.7,11566,11550.6,11550.8,0
1600413300,11550.7,11562.75,11546.2,11554.5,0
1600414200,11554.8,11563.05,11550.7,11560.1,0
1600415100,11560.3,11563.3,11539.55,11547.5,0
1600416000,11548.6,11567.15,11541.95,11563.5,0
1600416900,11564.1,11578.75,11561.95,11564.7,0
1600417800,11564.5,11575.7,11564.45,11569.3,0
1600418700,11568.4,11568.6,11463.1,11504.1,0
1600419600,11503.7,11503.7,11446.1,11478.1,0
1600420500,11479.8,11518.2,11476.5,11509,0
1600421400,11510.2,11519.75,11482.85,11508.2,0
1600422300,11508.4,11517.95,11498.65,11516,0
1600659900,11503.8,11529.25,11492.15,11518.8,0
1600660800,11519.2,11530.9,11500.25,11500.5,0
1600661700,11500,11512.1,11490.65,11493.4,0
1600662600,11493.8,11502.75,11478,11488.9,0
1600663500,11488.5,11535.25,11477.15,11526.7,0
1600664400,11527.5,11530.45,11510.2,11511.3,0
1600665300,11510.8,11523,11499.05,11499.2,0
1600666200,11501.2,11503.4,11483.75,11483.8,0
1600667100,11483.2,11500.95,11482.5,11488.7,0
1600668000,11488.7,11505.1,11483.85,11505.1,0
1600668900,11504.8,11513.15,11491.4,11496,0
1600669800,11496.2,11501.4,11484.5,11500,0
1600670700,11500.2,11512.95,11493.1,11509.6,0
1600671600,11509.9,11510.65,11456.45,11468,0
1600672500,11468,11481.3,11462.55,11469.9,0
1600673400,11470.5,11474.35,11442.8,11449,0
1600674300,11448.7,11448.7,11419.7,11432.6,0
1600675200,11432.3,11440.55,11403.45,11407.2,0
1600676100,11407.3,11408.15,11386,11393.3,0
1600677000,11392.8,11394.7,11303.75,11318,0
1600677900,11318.2,11320.4,11252.6,11302,0
1600678800,11303.7,11316.85,11258.95,11315.3,0
1600679700,11315.8,11317.55,11282.45,11288.7,0
1600680600,11288.8,11290.6,11249.6,11262.2,0
1600681500,11261.8,11265.5,11218.5,11221.7,0
1600746300,11301.8,11302.2,11178.55,11183.7,0
1600747200,11187.7,11187.7,11133.15,11157.8,0
1600748100,11157.2,11157.45,11084.65,11124.6,0
1600749000,11124.2,11190.45,11121.4,11160.2,0
1600749900,11159.8,11205.95,11148.85,11204.3,0
1600750800,11205.3,11206.45,11155.1,11185.9,0
1600751700,11185.3,11185.35,11152.9,11154,0
1600752600,11155.1,11165.5,11129.7,11137.2,0
1600753500,11137.3,11155.05,11124.9,11151.4,0
1600754400,11151.4,11177.7,11150.65,11175.7,0
1600755300,11176.1,11183.5,11152.9,11181.5,0
1600756200,11181,11195,11169.75,11169.8,0
1600757100,11169.9,11176.1,11145.75,11163.7,0
1600758000,11164,11214.2,11161.25,11194.8,0
1600758900,11194.7,11218.05,11179.8,11211.5,0
1600759800,11211.3,11225.3,11185.05,11188,0
1600760700,11188,11209.2,11176.6,11199,0
1600761600,11199.8,11240.4,11199.4,11225.8,0
1600762500,11226,11250.45,11164.7,11185.1,0
1600763400,11184.5,11189.3,11145.95,11147.9,0
1600764300,11147.6,11169,11125.4,11144.6,0
1600765200,11144.8,11155.3,11117.2,11137.1,0
1600766100,11137.4,11166.4,11127.2,11127.2,0
1600767000,11128,11163.8,11122.1,11161.3,0
1600767900,11161.5,11176.8,11148,11173.3,0
1600832700,11258.8,11259.55,11217.65,11232.7,0
1600833600,11233.5,11233.45,11200.75,11220,0
1600834500,11220.3,11221.65,11193.65,11195.7,0
1600835400,11194.8,11217.65,11184.6,11196.3,0
1600836300,11195.8,11224.45,11195.05,11222.2,0
1600837200,11221.8,11236.2,11216.2,11226.3,0
1600838100,11225.3,11235.6,11217.4,11228.7,0
1600839000,11228.5,11228.55,11212.2,11223,0
1600839900,11222.8,11225.25,11206.75,11221.2,0
1600840800,11221.4,11225.65,11205.05,11209.7,0
1600841700,11209.3,11214.95,11187.3,11190.8,0
1600842600,11190.5,11190.7,11137.2,11138.3,0
1600843500,11138.8,11165.55,11125.35,11156.5,0
1600844400,11156.8,11166.6,11107.4,11118.3,0
1600845300,11118.2,11118.2,11079.15,11097.2,0
1600846200,11097.3,11138.3,11097.35,11128.4,0
1600847100,11127.5,11137.95,11095.7,11103.2,0
1600848000,11103.5,11117.3,11056.8,11062.9,0
1600848900,11063,11077.35,11024.4,11049.5,0
1600849800,11049.7,11066.6,11030.2,11054.3,0
1600850700,11055,11108.55,11044,11096.8,0
1600851600,11097,11123.7,11076.4,11091,0
1600852500,11090.8,11134.7,11090.75,11124,0
1600853400,11124.2,11150.2,11106.9,11134.4,0
1600854300,11135.2,11140.8,11122.15,11135.9,0
1600919100,11011,11015.3,10951.8,10971.3,0
1600920000,10971.2,11004.35,10964.95,10996.3,0
1600920900,10996.2,11014.15,10983.75,10983.8,0
1600921800,10983.5,10984.8,10957.55,10975.5,0
1600922700,10975.3,10979.3,10935,10945,0
1600923600,10945.3,10951.65,10930.9,10945,0
1600924500,10943.6,10944.6,10928.45,10942.7,0
1600925400,10942.4,10943,10917.1,10928.2,0
1600926300,10929,10948.4,10925.75,10942.8,0
1600927200,10943.1,10958.15,10937.45,10942.3,0
1600928100,10941.7,10942.4,10915.6,10919.9,0
1600929000,10919.6,10926.1,10906.1,10924.5,0
1600929900,10924.5,10929.35,10890.25,10900,0
1600930800,10899.7,10922.75,10899.5,10907.8,0
1600931700,10907.4,10937.35,10896.1,10925,0
1600932600,10925.3,10944.05,10919.85,10942.4,0
1600933500,10941.9,10956.3,10933.35,10945.8,0
1600934400,10946,10946,10904.85,10912.7,0
1600935300,10912.8,10926.75,10891,10900.8,0
1600936200,10900.7,10905.1,10880.4,10900.2,0
1600937100,10899.2,10913.55,10887.25,10891.9,0
1600938000,10892.5,10898.25,10840.05,10869.9,0
1600938900,10869.1,10880.15,10847.8,10850.8,0
1600939800,10850.3,10850.3,10794.4,10799,0
1600940700,10800.5,10827.65,10790.2,10821.3,0
1601005500,10910.4,10935.3,10881.55,10905.1,0
1601006400,10905.1,10944.95,10892.55,10924.4,0
1601007300,10924.5,10946.85,10920.85,10923.4,0
1601008200,10923.4,10923.45,10863.6,10884.7,0
1601009100,10885.2,10900.6,10854.85,10900.3,0
1601010000,10900.8,10916.65,10885.5,10886,0
1601010900,10885.8,10907,10883.2,10893.9,0
1601011800,10894.6,10921.9,10891.9,10918.5,0
1601012700,10918.5,10950.4,10904.6,10934.5,0
1601013600,10934.7,10937.35,10911.95,10915.8,0
1601014500,10916.2,10938.85,10907.3,10932.8,0
1601015400,10932.8,10976.55,10926.95,10976.5,0
1601016300,10975.5,11011.75,10975.4,10999.8,0
1601017200,10999.2,11005.3,10965.6,10999.7,0
1601018100,11000,11003.75,10983.4,10997.9,0
1601019000,10997.8,11002,10976.4,10981.2,0
1601019900,10980.8,11000.3,10961.25,10997.5,0
1601020800,10997,11007.1,10960.55,10973.4,0
1601021700,10973.2,10995.8,10964.15,10980.8,0
1601022600,10981.8,11031.4,10979.3,11024.5,0
1601023500,11024.7,11050.15,11016.05,11048.5,0
1601024400,11048.2,11065.15,11025.5,11058.8,0
1601025300,11058.7,11072.6,11041.2,11052.7,0
1601026200,11051.9,11065.35,11029.9,11056,0
1601027100,11056.2,11064.6,11032.95,11035.8,0
1601264700,11140.8,11140.95,11099.85,11120,0
1601265600,11119.3,11177.95,11119.3,11157.3,0
1601266500,11157.7,11168.55,11141.45,11157.2,0
1601267400,11156.8,11175.4,11154.1,11161.7,0
1601268300,11163,11166.15,11147.6,11163.5,0
1601269200,11162.6,11186.15,11156.1,11174.2,0
1601270100,11174.5,11201.15,11163.35,11186.7,0
1601271000,11186.8,11202.65,11181.3,11194.9,0
1601271900,11195.4,11212.6,11184.65,11209.1,0
1601272800,11208.9,11209.15,11192,11192.8,0
1601273700,11192.3,11199.25,11177.95,11196.8,0
1601274600,11197.2,11210,11189.35,11208.5,0
1601275500,11208.3,11209.45,11195.55,11203.3,0
1601276400,11203.3,11209.4,11176.35,11193.3,0
1601277300,11192,11218.3,11186.1,11215.1,0
1601278200,11215.2,11227.45,11204.3,11212.3,0
1601279100,11212.9,11219.35,11203.25,11216.3,0
1601280000,11216.5,11217,11198.1,11210.1,0
1601280900,11210,11229.7,11205.4,11225.5,0
1601281800,11225.7,11234.05,11210.4,11225.8,0
1601282700,11225.5,11231.25,11212.8,11224.2,0
1601283600,11224.2,11232.7,11207.8,11217,0
1601284500,11216.8,11224,11198.3,11207.7,0
1601285400,11208.5,11237.9,11202.65,11228,0
1601286300,11226.5,11239.2,11219.1,11238.3,0
1601351100,11288.6,11305.4,11266.25,11285.9,0
1601352000,11287.4,11287.4,11235.9,11270.7,0
1601352900,11270.8,11272.7,11233.9,11251.4,0
1601353800,11250.9,11262.95,11237,11257.2,0
1601354700,11257,11273.35,11245.25,11253.8,0
1601355600,11253.8,11257.6,11236.1,11241,0
1601356500,11241.6,11241.7,11202.45,11219.5,0
1601357400,11219.7,11226.7,11192.85,11207.8,0
1601358300,11208.5,11225.5,11201,11222.2,0
